doc_id	file_size
8097	51441
8098	39210
8099	913736
8100	416511
8101	44049
8102	76451
8103	102995
8104	135205
8105	98949
8106	99118
8107	104434
8108	64760
8109	339168
8110	115073
8111	209673
8112	276994
8113	46546
8114	65637
8115	123718
8116	374321
8117	627481
8118	99365
8119	39497
8120	102118
8121	89564
8122	87320
8123	568480
8124	64970
8125	66727
8126	87721
8127	88710
8128	66733
8129	185915
8130	186224
8131	279944
8132	79730
8133	88842
8134	88271
8135	678268
8136	77493
8137	220809
8138	106041
8139	44093
8140	235765
8141	83465
8142	45214
8143	34367
8144	323320
8145	231372
8146	275657
8147	67809
8148	249798
8149	114204
8150	538930
8151	150032
8152	108807
8153	81468
8154	120746
8155	48090
8156	115545
8157	105991
8158	180254
8159	35651
8160	77284
8161	19461
8162	1134837
8163	419253
8164	196003
8165	21476
8166	341692
8167	586229
8168	127165
8169	15619
8170	106904
8171	96881
8172	85208
8173	1366843
8174	116520
8175	967886
8176	494581
8177	221133
8178	51399
8179	32730
8180	172301
8181	700449
8182	136632
8183	194242
8184	135725
8185	130664
8186	39666
8187	123095
8188	236444
8189	41661
8190	45879
8191	29861
8192	87418
8193	127155
8194	88020
8195	46880
8196	1178422
8197	161816
8198	28190
8199	101539
8200	135166
8201	103086
8202	125166
8203	2076159
8204	50045
8205	188340
8206	68070
8207	160028
8208	161749
8209	149308
8210	947049
8211	468145
8212	100888
8213	63787
8214	682974
8215	309491
8216	61511
8217	225445
8218	282465
8219	286515
8220	1243124
8221	228692
8222	363239
8223	691450
8224	33428
8225	195173
8226	82184
8227	187726
8228	185110
8229	116353
8230	72601
8231	1200577
8232	372954
8233	40204
8234	304488
8235	139889
8236	124736
8237	16121
8238	74355
8239	2003724
8240	404046
8241	43183
8242	235589
8243	74500
8244	1197229
8245	236741
8246	55457
8247	189050
8248	34929
8249	77983
8250	620728
8251	291875
8252	58031
8253	478886
8254	23849
8255	99454
8256	203419
8257	41986
8258	184083
8259	60308
8260	93078
8261	147509
8262	29098
8263	1114582
8264	69479
8265	279508
8266	106799
8267	193674
8268	401651
8269	719701
8270	112575
8271	40897
8272	207415
8273	77261
8274	71993
8275	177749
8276	108123
8277	171852
8278	530869
8279	62248
8280	70968
8281	516244
8282	91330
8283	110661
8284	524920
8285	133577
8286	353089
8287	229092
8288	1351977
8289	24671
8290	78856
8291	26362
8292	191737
8293	87824
8294	105168
8295	74831
8296	714076
8297	159108
8298	47892
8299	797743
8300	138382
8301	1879712
8302	37232
8303	820594
8304	335767
8305	140486
8306	80343
8307	311693
8308	178889
8309	531129
8310	116400
8311	306295
8312	85743
8313	159763
8314	58739
8315	604134
8316	310276
8317	132610
8318	280184
8319	71421
8320	147761
8321	30041
8322	82233
8323	202756
8324	472686
8325	215978
8326	46773
8327	477378
8328	121657
8329	21742
8330	156216
8331	261153
8332	26060
8333	184485
8334	118903
8335	167153
8336	76060
8337	43288
8338	649080
8339	68277
8340	50329
8341	457906
8342	39432
8343	27940
8344	191431
8345	21782
8346	1076051
8347	299652
8348	32452
8349	607226
8350	307261
8351	633435
8352	2656725
8353	60280
8354	58788
8355	44065
8356	55149
8357	558965
8358	1085429
8359	90455
8360	587865
8361	210056
8362	67315
8363	53989
8364	31976
8365	329784
8366	319655
8367	126091
8368	101795
8369	461035
8370	564657
8371	568626
8372	91477
8373	216732
8374	87799
8375	79341
8376	520126
8377	147512
8378	437592
8379	98508
8380	1250688
8381	85576
8382	177211
8383	66911
8384	112250
8385	79917
8386	187454
8387	154309
8388	40868
8389	183934
8390	889424
8391	177292
8392	67848
8393	20627
8394	78432
8395	58693
8396	72998
8397	176993
8398	81775
8399	184473
8400	45574
8401	141471
8402	27881
8403	655433
8404	80765
8405	193424
8406	80725
8407	109410
8408	73319
8409	123200
8410	265292
8411	176309
8412	369294
8413	35665
8414	46507
8415	1132872
8416	102405
8417	189560
8418	378343
8419	61127
8420	110427
8421	393219
8422	230862
8423	921515
8424	869069
8425	227088
8426	52485
8427	102646
8428	212290
8429	48587
8430	57291
8431	379205
8432	661595
8433	45072
8434	102273
8435	87070
8436	221215
8437	355856
8438	153567
8439	66924
8440	283105
8441	528194
8442	32810
8443	152301
8444	41527
8445	89777
8446	34263
8447	64585
8448	43913
8449	172810
8450	708525
8451	175772
8452	99091
8453	397466
8454	276257
8455	60752
8456	135591
8457	17538
8458	530305
8459	32377
8460	87118
8461	248915
8462	74332
8463	79296
8464	99454
8465	71661
8466	138427
8467	126501
8468	127968
8469	192184
8470	167807
8471	36248
8472	78797
8473	598676
8474	86828
8475	125744
8476	388113
8477	101151
8478	63793
8479	68346
8480	120494
8481	111099
8482	644261
8483	32348
8484	86569
8485	43774
8486	65067
8487	943371
8488	299219
8489	125526
8490	92794
8491	76090
8492	62175
8493	397548
8494	71776
8495	96697
8496	47335
8497	31039
8498	75399
8499	24726
8500	194307
8501	42931
8502	102257
8503	65144
8504	51200
8505	458056
8506	26976
8507	505578
8508	198973
8509	89861
8510	43546
8511	1304142
8512	50320
8513	82870
8514	616455
8515	47199
8516	46405
8517	81710
8518	73692
8519	89973
8520	110134
8521	61600
8522	152532
8523	83116
8524	1196642
8525	273895
8526	74361
8527	76643
8528	62519
8529	110167
8530	261584
8531	36572
8532	36560
8533	39400
8534	2192434
8535	35482
8536	63870
8537	46470
8538	953881
8539	1359071
8540	30337
8541	170031
8542	165274
8543	132690
8544	265176
8545	724527
8546	29226
8547	109861
8548	459503
8549	160677
8550	29523
8551	58382
8552	430043
8553	956026
8554	166731
8555	194928
8556	166596
8557	50351
8558	534404
8559	131958
8560	44998
8561	90109
8562	258169
8563	79333
8564	64577
8565	186468
8566	43703
8567	181982
8568	1287533
8569	600229
8570	54188
8571	43204
8572	91317
8573	91458
8574	1750099
8575	10945
8576	181238
8577	72777
8578	45862
8579	39670
8580	63087
8581	723481
8582	312502
8583	40590
8584	1043519
8585	238828
8586	189809
8587	46643
8588	253411
8589	258306
8590	690207
8591	54452
8592	284129
8593	58139
8594	39038
8595	535888
8596	478016
8597	314575
8598	35484
8599	430963
8600	405258
8601	170043
8602	48540
8603	15202
8604	51383
8605	190904
8606	170710
8607	51853
8608	51183
8609	490299
8610	99386
8611	143239
8612	107544
8613	75481
8614	410301
8615	1290051
8616	97631
8617	36833
8618	89882
8619	224939
8620	264932
8621	64314
8622	741572
8623	735481
8624	736315
8625	108357
8626	25717
8627	200222
8628	387098
8629	96874
8630	19644
8631	1054013
8632	123129
8633	289045
8634	80504
8635	71029
8636	1551430
8637	147732
8638	128344
8639	130451
8640	48116
8641	23463
8642	344422
8643	67013
8644	150820
8645	238776
8646	244621
8647	94283
8648	155011
8649	159728
8650	146760
8651	62593
8652	943831
8653	70761
8654	176604
8655	33395
8656	157615
8657	86012
8658	536890
8659	21133
8660	145263
8661	157379
8662	75255
8663	619913
8664	845716
8665	101862
8666	121375
8667	51288
8668	149420
8669	76673
8670	15524
8671	94154
8672	234649
8673	66874
8674	41472
8675	88629
8676	563254
8677	90205
8678	88710
8679	54567
8680	24936
8681	252992
8682	1512935
8683	83355
8684	229413
8685	69275
8686	94718
8687	66070
8688	161002
8689	44700
8690	74635
8691	100789
8692	81090
8693	66846
8694	1351822
8695	53263
8696	73347
8697	79423
8698	34437
8699	530896
8700	194384
8701	24756
8702	18447
8703	30131
8704	77483
8705	138063
8706	55877
8707	80964
8708	65364
8709	87316
8710	239037
8711	39872
8712	241968
8713	37236
8714	132325
8715	209179
8716	1296591
8717	75960
8718	120135
8719	320784
8720	233999
8721	111388
8722	116223
8723	163450
8724	395838
8725	20376
8726	155931
8727	249500
8728	320452
8729	16431
8730	906026
8731	64417
8732	40114
8733	25155
8734	147925
8735	63310
8736	896158
8737	126316
8738	335785
8739	76364
8740	438397
8741	103336
8742	180130
8743	182970
8744	27237
8745	903326
8746	536962
8747	270433
8748	216481
8749	44026
8750	218107
8751	427534
8752	67329
8753	943034
8754	196936
8755	23356
8756	41328
8757	371805
8758	160172
8759	179263
8760	585203
8761	72446
8762	912305
8763	13664
8764	285968
8765	256338
8766	82420
8767	219187
8768	137257
8769	158859
8770	752034
8771	57656
8772	145004
8773	11282
8774	187097
8775	300740
8776	55549
8777	35341
8778	118860
8779	275597
8780	98688
8781	477216
8782	67858
8783	424963
8784	468023
8785	186881
8786	186488
8787	235020
8788	52095
8789	176315
8790	1205462
8791	84584
8792	90273
8793	96351
8794	348509
8795	71976
8796	571401
8797	22445
8798	366932
8799	110858
8800	30295
8801	95899
8802	221577
8803	34358
8804	109314
8805	25793
8806	241362
8807	122395
8808	36070
8809	115307
8810	52274
8811	91501
8812	3412561
8813	192071
8814	455598
8815	240280
8816	3189006
8817	55113
8818	335603
8819	61319
8820	341439
8821	50845
8822	89034
8823	132350
8824	26165
8825	67476
8826	157
8827	126659
8828	60763
8829	94934
8830	406581
8831	1682521
8832	8704
8833	46277
8834	79835
8835	15207
8836	133185
8837	107538
8838	89817
8839	208733
8840	400949
8841	49509
8842	598304
8843	112387
8844	45959
8845	193172
8846	82301
8847	22545
8848	525983
8849	174524
8850	155083
8851	930129
8852	1042705
8853	16479
8854	11861
8855	282786
8856	247365
8857	260787
8858	3077432
8859	293276
8860	56056
8861	682439
8862	57037
8863	523009
8864	121681
8865	48660
8866	53965
8867	375641
8868	187344
8869	111544
8870	205781
8871	153045
8872	80083
8873	1034520
8874	108086
8875	18783
8876	57436
8877	29090
8878	79440
8879	29516
8880	77601
8881	131184
8882	257427
8883	396715
8884	234832
8885	710154
8886	72267
8887	15315
8888	43829
8889	150611
8890	14705
8891	49539
8892	67775
8893	357937
8894	38662
8895	379586
8896	69612
8897	82503
8898	452493
8899	904127
8900	151265
8901	36352
8902	619658
8903	393404
8904	54802
8905	104324
8906	98086
8907	88409
8908	96099
8909	104625
8910	67908
8911	124974
8912	110166
8913	30352
8914	30013
8915	33817
8916	234536
8917	13271
8918	115931
8919	168769
8920	1054164
8921	159812
8922	366445
8923	245822
8924	39240
8925	94012
8926	134709
8927	64041
8928	55528
8929	119930
8930	66159
8931	310760
8932	36915
8933	48935
8934	97239
8935	79960
8936	67846
8937	87169
8938	56678
8939	30009
8940	233594
8941	64131
8942	74591
8943	150269
8944	654612
8945	213548
8946	73582
8947	131399
8948	572264
8949	45497
8950	147765
8951	46294
8952	122323
8953	47811
8954	48534
8955	524561
8956	117276
8957	33936
8958	806984
8959	74026
8960	54562
8961	293191
8962	77782
8963	68762
8964	95095
8965	46034
8966	230623
8967	55283
8968	64637
8969	449606
8970	920630
8971	65384
8972	82717
8973	595373
8974	592310
8975	50158
8976	708239
8977	94173
8978	78605
8979	91686
8980	100877
8981	104037
8982	724376
8983	106611
8984	130323
8985	147652
8986	24268
8987	314069
8988	37048
8989	103720
8990	555860
8991	47567
8992	74735
8993	274458
8994	510993
8995	36245
8996	150615
8997	66688
8998	50996
8999	458861
9000	46187
9001	67418
9002	26960
9003	122272
9004	207620
9005	159744
9006	70831
9007	76211
9008	111232
9009	314813
9010	77452
9011	147494
9012	105798
9013	173058
9014	87418
9015	1097300
9016	399884
9017	224464
9018	77857
9019	238414
9020	40494
9021	98451
9022	39167
9023	92176
9024	108257
9025	873715
9026	1044503
9027	100842
9028	639975
9029	27762
9030	92430
9031	179411
9032	44828
9033	47426
9034	44037
9035	40832
9036	149266
9037	66312
9038	32711
9039	77336
9040	173943
9041	127792
9042	43943
9043	455445
9044	56777
9045	244614
9046	181962
9047	96833
9048	12260
9049	659291
9050	98145
9051	68595
9052	216926
9053	44037
9054	672344
9055	49189
9056	37075
9057	39058
9058	41601
9059	51789
9060	691962
9061	415206
9062	93766
9063	206517
9064	871075
9065	392054
9066	250129
9067	82034
9068	66223
9069	355091
9070	179639
9071	1112276
9072	50745
9073	88359
9074	28862
9075	15039
9076	1121229
9077	69024
9078	762212
9079	619331
9080	59483
9081	1567588
9082	74589
9083	147482
9084	40834
9085	90364
9086	214084
9087	1153065
9088	55574
9089	104523
9090	138437
9091	293481
9092	98440
9093	58764
9094	10996
9095	80448
9096	530347
9097	97221
9098	76522
9099	96461
9100	951904
9101	221761
9102	160287
9103	102104
9104	64301
9105	889292
9106	264087
9107	33345
9108	193190
9109	34712
9110	174603
9111	48769
9112	58280
9113	222903
9114	44400
9115	731253
9116	297538
9117	135081
9118	336009
9119	287098
9120	33388
9121	76929
9122	142652
9123	75225
9124	199263
9125	34827
9126	1089476
9127	113640
9128	84587
9129	61970
9130	99996
9131	104086
9132	286519
9133	327362
9134	54051
9135	149411
9136	411034
9137	17898
9138	60185
9139	43099
9140	39439
9141	113062
9142	453969
9143	871581
9144	137489
9145	445440
9146	192415
9147	659655
9148	422818
9149	64715
9150	63486
9151	48905
9152	161314
9153	153318
9154	92898
9155	50047
9156	459967
9157	74411
9158	339686
9159	2046353
9160	628699
9161	66543
9162	44508
9163	1122315
9164	771138
9165	547885
9166	259878
9167	775159
9168	103113
9169	163574
9170	25026
9171	136265
9172	28490
9173	178117
9174	46879
9175	97957
9176	66087
9177	60734
9178	318937
9179	42612
9180	492979
9181	223778
9182	69856
9183	70564
9184	144981
9185	86952
9186	121799
9187	111679
9188	189197
9189	66383
9190	69512
9191	243939
9192	149036
9193	80380
9194	493330
9195	18080
9196	39780
9197	92537
9198	184258
9199	55325
9200	104225
9201	35831
9202	171730
9203	53444
9204	127780
9205	160982
9206	84283
9207	56269
9208	196563
9209	281275
9210	40527
9211	169663
9212	114235
9213	71027
9214	179429
9215	126506
9216	120269
9217	70246
9218	129869
9219	43176
9220	365627
9221	68188
9222	106745
9223	27425
9224	85191
9225	760140
9226	168165
9227	202491
9228	287292
9229	67389
9230	74070
9231	92195
9232	82575
9233	92780
9234	113640
9235	446065
9236	338547
9237	62419
9238	29238
9239	73035
9240	73812
9241	52658
9242	405274
9243	193046
9244	52708
9245	435025
9246	251209
9247	118051
9248	47649
9249	56727
9250	171262
9251	219269
9252	179780
9253	49519
9254	345413
9255	67587
9256	691352
9257	345188
9258	186590
9259	91307
9260	121198
9261	91188
9262	100504
9263	93647
9264	146149
9265	75567
9266	40457
9267	110072
9268	136954
9269	53755
9270	177019
9271	77333
9272	225377
9273	219852
9274	39289
9275	31392
9276	262332
9277	63935
9278	27113
9279	166497
9280	136000
9281	76509
9282	373668
9283	479270
9284	184622
9285	72042
9286	1078480
9287	104363
9288	28975
9289	110317
9290	80339
9291	116024
9292	21914
9293	2384570
9294	194243
9295	177089
9296	97506
9297	19424
9298	134531
9299	35419
9300	880516
9301	57254
9302	98719
9303	293140
9304	217929
9305	72342
9306	200046
9307	543849
9308	52914
9309	146282
9310	91812
9311	34876
9312	372121
9313	453465
9314	46474
9315	109583
9316	139934
9317	43682
9318	116040
9319	217067
9320	319079
9321	74602
9322	188852
9323	192524
9324	31782
9325	1100394
9326	268049
9327	327970
9328	37908
9329	419351
9330	76475
9331	205746
9332	260
9333	121797
9334	180586
9335	178433
9336	86941
9337	44562
9338	35338
9339	458504
9340	179459
9341	804323
9342	93089
9343	52417
9344	29600
9345	333030
9346	380836
9347	24827
9348	1045494
9349	20956
9350	136407
9351	64607
9352	591681
9353	32778
9354	83299
9355	73287
9356	64441
9357	759525
9358	149259
9359	38607
9360	441382
9361	1167293
9362	105385
9363	80183
9364	263771
9365	29883
9366	31476
9367	67406
9368	104154
9369	61280
9370	56599
9371	59117
9372	89750
9373	41250
9374	281008
9375	102301
9376	161258
9377	162486
9378	72912
9379	92904
9380	69910
9381	3235159
9382	84415
9383	97982
9384	116299
9385	293940
9386	68219
9387	63608
9388	148561
9389	128489
9390	196890
9391	65422
9392	86591
9393	30760
9394	2502576
9395	52599
9396	525875
9397	29472
9398	92913
9399	142926
9400	109994
9401	47638
9402	63117
9403	53865
9404	34736
9405	1529035
9406	597108
9407	229733
9408	211094
9409	119696
9410	41077
9411	181316
9412	93069
9413	110002
9414	146565
9415	189524
9416	439166
9417	621872
9418	38832
9419	90132
9420	32729
9421	97312
9422	255980
9423	759877
9424	36179
9425	102293
9426	130840
9427	149560
9428	20394
9429	263798
9430	32232
9431	826433
9432	81974
9433	129058
9434	48510
9435	72845
9436	1009237
9437	48731
9438	59753
9439	7830
9440	312577
9441	203710
9442	66020
9443	138360
9444	47501
9445	830999
9446	57327
9447	97595
9448	215673
9449	183697
9450	58396
9451	66351
9452	15972
9453	95343
9454	287025
9455	286908
9456	75234
9457	192581
9458	96053
9459	29992
9460	75539
9461	54636
9462	191563
9463	265912
9464	26242
9465	25315
9466	942059
9467	2215768
9468	124847
9469	150127
9470	98772
9471	86107
9472	70839
9473	274618
9474	179802
9475	114973
9476	687501
9477	107420
9478	66412
9479	98243
9480	681448
9481	123887
9482	3173072
9483	70968
9484	354925
9485	210826
9486	720365
9487	209403
9488	60871
9489	76932
9490	22825
9491	125264
9492	990428
9493	135521
9494	48021
9495	52926
9496	35430
9497	65357
9498	764234
9499	698190
9500	232247
9501	1875556
9502	25216
9503	24916
9504	103242
9505	42724
9506	90971
9507	79525
9508	221911
9509	892158
9510	64950
9511	42028
9512	52447
9513	27961
9514	783664
9515	57528
9516	398576
9517	182886
9518	314976
9519	98709
9520	307484
9521	175613
9522	308296
9523	431610
9524	52144
9525	38157
9526	149451
9527	585125
9528	30142
9529	30030
9530	237677
9531	540401
9532	171900
9533	93557
9534	648538
9535	744271
9536	99105
9537	99569
9538	71741
9539	368923
9540	53922
9541	58243
9542	38050
9543	147028
9544	39212
9545	617327
9546	66204
9547	222236
9548	211171
9549	182270
9550	619952
9551	931288
9552	189668
9553	355660
9554	119366
9555	77365
9556	28737
9557	1077912
9558	84476
9559	16524
9560	933835
9561	184342
9562	109657
9563	22290
9564	156977
9565	26407
9566	62250
9567	192248
9568	231611
9569	74058
9570	559619
9571	417732
9572	192150
9573	69633
9574	966828
9575	78727
9576	72882
9577	605804
9578	82977
9579	127900
9580	64815
9581	170953
9582	158848
9583	90853
9584	287670
9585	90545
9586	96509
9587	92223
9588	58478
9589	588113
9590	306827
9591	23582
9592	143752
9593	270540
9594	44044
9595	759871
9596	390641
9597	194685
9598	206148
9599	488906
9600	79839
9601	816884
9602	737259
9603	103073
9604	153255
9605	26221
9606	25852
9607	190549
9608	47715
9609	71879
9610	177536
9611	110775
9612	11381
9613	79888
9614	498176
9615	113507
9616	734079
9617	183497
9618	34246
9619	104953
9620	1411563
9621	45370
9622	36867
9623	823578
9624	91431
9625	199703
9626	60908
9627	41373
9628	89854
9629	1012603
9630	71344
9631	192698
9632	202115
9633	100444
9634	76488
9635	30499
9636	1745126
9637	204910
9638	109575
9639	185142
9640	105932
9641	60669
9642	18648
9643	84168
9644	214583
9645	34966
9646	68267
9647	313064
9648	929671
9649	242761
9650	272399
9651	8704
9652	1040532
9653	267581
9654	188966
9655	119676
9656	23800
9657	20602
9658	223219
9659	238406
9660	118086
9661	21093
9662	45703
9663	253549
9664	1626069
9665	44447
9666	1152779
9667	80274
9668	105615
9669	101549
9670	54519
9671	86602
9672	646218
9673	39479
9674	64331
9675	43744
9676	1228027
9677	78371
9678	203065
9679	151499
9680	217003
9681	101853
9682	80526
9683	82350
9684	323371
9685	403215
9686	253929
9687	267731
9688	110600
9689	396922
9690	147991
9691	14923
9692	59306
9693	189999
9694	285530
9695	79041
9696	207444
9697	557836
9698	300418
9699	91955
9700	1176458
9701	81565
9702	62815
9703	270750
9704	1327848
9705	151267
9706	45506
9707	84195
9708	56824
9709	151335
9710	221664
9711	87830
9712	26926
9713	11708643
9714	559695
9715	145387
9716	1172028
9717	117266
9718	674021
9719	387070
9720	143246
9721	760153
9722	233502
9723	133976
9724	31375
9725	669164
9726	133589
9727	64449
9728	97638
9729	300734
9730	223454
9731	338205
9732	341729
9733	52573
9734	67071
9735	102109
9736	522041
9737	163542
9738	67979
9739	1076103
9740	131727
9741	134359
9742	245408
9743	167547
9744	80897
9745	188610
9746	191300
9747	160092
9748	549458
9749	46942
9750	571611
9751	49825
9752	627866
9753	48655
9754	104588
9755	109632
9756	754319
9757	346527
9758	59251
9759	44862
9760	38311
9761	81854
9762	331878
9763	825900
9764	103645
9765	32190
9766	56835
9767	210157
9768	59167
9769	999153
9770	342480
9771	451456
9772	679809
9773	162164
9774	62678
9775	555614
9776	77649
9777	192686
9778	27018
9779	104298
9780	490075
9781	89002
9782	142601
9783	919504
9784	408093
9785	491157
9786	40146
9787	47840
9788	14406
9789	209922
9790	41132
9791	30303
9792	22834
9793	77923
9794	113059
9795	30633
9796	823917
9797	26617
9798	58028
9799	43572
9800	27107
9801	175730
9802	404560
9803	559313
9804	1161350
9805	54455
9806	135970
9807	87505
9808	251538
9809	77919
9810	66257
9811	597616
9812	119261
9813	49423
9814	181222
9815	640140
9816	434205
9817	21704
9818	30474
9819	130544
9820	165467
9821	79355
9822	105032
9823	198055
9824	70491
9825	34605
9826	79396
9827	41295
9828	437873
9829	88643
9830	47536
9831	239151
9832	24706
9833	49424
9834	478814
9835	174566
9836	166002
9837	128995
9838	186259
9839	154633
9840	50719
9841	1048265
9842	39409
9843	77517
9844	61327
9845	185799
9846	1550066
9847	18726
9848	2275584
9849	218234
9850	92838
9851	222249
9852	30571
9853	95239
9854	497016
9855	192764
9856	58060
9857	183067
9858	404726
9859	69814
9860	293035
9861	14683
9862	50320
9863	435510
9864	88767
9865	97287
9866	52881
9867	519910
9868	26995
9869	63490
9870	287488
9871	50822
9872	27574
9873	104026
9874	40145
9875	994830
9876	74969
9877	49416
9878	29953
9879	298673
9880	969805
9881	180324
9882	70611
9883	683515
9884	368682
9885	151195
9886	185168
9887	73199
9888	187418
9889	84854
9890	307793
9891	140649
9892	65638
9893	55309
9894	134544
9895	44210
9896	60305
9897	382556
9898	158375
9899	140678
9900	83465
9901	241783
9902	72187
9903	66111
9904	82853
9905	123033
9906	65102
9907	361262
9908	44092
9909	67811
9910	232009
9911	190487
9912	219196
9913	525186
9914	274247
9915	89004
9916	70669
9917	528156
9918	147727
9919	35654
9920	128744
9921	896675
9922	58426
9923	47915
9924	95418
9925	128637
9926	61794
9927	23683
9928	78898
9929	315600
9930	1357061
9931	141050
9932	132399
9933	44656
9934	113167
9935	185575
9936	1216028
9937	91708
9938	80117
9939	49475
9940	78772
9941	213571
9942	194142
9943	63207
9944	63477
9945	67418
9946	769966
9947	82583
9948	164076
9949	995821
9950	89543
9951	1482010
9952	396926
9953	141845
9954	375387
9955	84076
9956	135477
9957	874016
9958	307735
9959	120177
9960	1415635
9961	55296
9962	145175
9963	26936
9964	94935
9965	20620
9966	113478
9967	54651
9968	115981
9969	884181
9970	96004
9971	16279
9972	301461
9973	59267
9974	602056
9975	743957
9976	91395
9977	47145
9978	173598
9979	495503
9980	69115
9981	79379
9982	550360
9983	86460
9984	105991
9985	171975
9986	20374
9987	209200
9988	155942
9989	49487
9990	288265
9991	746368
9992	178285
9993	551262
9994	73382
9995	71856
9996	47682
9997	218108
9998	77156
9999	38055
10000	180855
10001	114864
10002	125599
10003	149385
10004	102273
10005	202398
10006	1016639
10007	61188
10008	35518
10009	44399
10010	378156
10011	574278
10012	18749
10013	69796
10014	770562
10015	622172
10016	192883
10017	257947
10018	83146
10019	107241
10020	206469
10021	129754
10022	84284
10023	9225
10024	34348
10025	1118680
10026	30559
10027	46774
10028	65615
10029	49116
10030	108057
10031	1029176
10032	209408
10033	28922
10034	236709
10035	71677
10036	276425
10037	853839
10038	194493
10039	63626
10040	78453
10041	804612
10042	954132
10043	81666
10044	24800
10045	542417
10046	233783
10047	915338
10048	43838
10049	49670
10050	42254
10051	45898
10052	194032
10053	78882
10054	529098
10055	101513
10056	26096
10057	76074
10058	160865
10059	135835
10060	87215
10061	75442
10062	296809
10063	142283
10064	78913
10065	104125
10066	1291721
10067	98322
10068	109632
10069	170734
10070	207640
10071	195503
10072	432101
10073	171440
10074	35038
10075	510513
10076	51163
10077	200227
10078	181897
10079	114908
10080	234305
10081	301033
10082	69743
10083	88422
10084	568349
10085	483909
10086	43682
10087	101944
10088	110856
10089	177619
10090	83994
10091	60511
10092	601933
10093	26146
10094	119757
10095	636290
10096	16237
10097	165398
10098	57490
10099	124646
10100	1029228
10101	71000
10102	61958
10103	544041
10104	229406
10105	188276
10106	174282
10107	447898
10108	198302
10109	409666
10110	289089
10111	509554
10112	178421
10113	32159
10114	218688
10115	53248
10116	168148
10117	489489
10118	569310
10119	693049
10120	168659
10121	32405
10122	562235
10123	76088
10124	114821
10125	594332
10126	285308
10127	66411
10128	125547
10129	55437
10130	84703
10131	185664
10132	64830
10133	210443
10134	74210
10135	29143
10136	539595
10137	1119669
10138	15723
10139	128247
10140	105867
10141	730428
10142	176369
10143	50975
10144	36947
10145	55187
10146	39327
10147	261621
10148	100433
10149	24861
10150	216449
10151	55677
10152	122597
10153	70486
10154	60272
10155	98121
10156	118073
10157	492692
10158	274967
10159	319759
10160	264470
10161	249534
10162	65881
10163	68047
10164	44614
10165	66836
10166	859929
10167	178130
10168	1198670
10169	574840
10170	80527
10171	448845
10172	59500
10173	1604340
10174	46434
10175	48557
10176	77336
10177	233732
10178	174381
10179	71634
10180	44348
10181	135125
10182	79070
10183	92628
10184	14127
10185	109931
10186	188854
10187	94511
10188	106455
10189	74542
10190	36736
10191	429542
10192	85676
10193	391929
10194	1149862
10195	92479
10196	1068261
10197	337367
10198	257679
10199	281530
10200	45668
10201	23609
10202	39025
10203	547553
10204	140514
10205	562351
10206	120756
10207	42807
10208	174067
10209	167582
10210	130447
10211	365237
10212	124128
10213	59037
10214	662462
10215	218263
10216	98626
10217	65170
10218	144106
10219	137883
10220	111103
10221	35578
10222	138098
10223	76245
10224	143098
10225	76401
10226	614273
10227	333311
10228	579709
10229	75930
10230	1080796
10231	35417
10232	35720
10233	36902
10234	233023
10235	73578
10236	56259
10237	1032320
10238	773179
10239	60269
10240	74854
10241	39162
10242	173363
10243	1452210
10244	117573
10245	46671
10246	850005
10247	144996
10248	158284
10249	403493
10250	227480
10251	180527
10252	163932
10253	328246
10254	600480
10255	119296
10256	575631
10257	47893
10258	114359
10259	111171
10260	171290
10261	15502
10262	574064
10263	181154
10264	101812
10265	90558
10266	88504
10267	36498
10268	6546778
10269	62301
10270	399352
10271	73282
10272	566582
10273	428103
10274	152013
10275	48372
10276	131170
10277	33734
10278	1225142
10279	42254
10280	16612
10281	152984
10282	168197
10283	160224
10284	196327
10285	519678
10286	54776
10287	5991099
10288	34613
10289	151598
10290	112896
10291	51888
10292	167671
10293	103183
10294	114553
10295	192717
10296	114064
10297	64522
10298	68761
10299	34279
10300	230272
10301	79390
10302	300860
10303	26702
10304	84633
10305	134137
10306	42430
10307	73161
10308	50480
10309	182222
10310	47084
10311	47939
10312	184712
10313	165460
10314	42904
10315	145772
10316	24582
10317	88189
10318	41808
10319	638739
10320	193396
10321	60686
10322	66689
10323	1665976
10324	34404
10325	111552
10326	207784
10327	32099
10328	132259
10329	80379
10330	24467
10331	239579
10332	158127
10333	100794
10334	44598
10335	34007
10336	46445
10337	65842
10338	367597
10339	621476
10340	61483
10341	695299
10342	1720263
10343	78055
10344	96914
10345	61432
10346	631137
10347	353182
10348	397612
10349	201915
10350	87835
10351	195413
10352	446877
10353	103771
10354	86614
10355	57073
10356	355836
10357	1081071
10358	120011
10359	81570
10360	162962
10361	85756
10362	42493
10363	161273
10364	286764
10365	290313
10366	81214
10367	62079
10368	37601
10369	155725
10370	200279
10371	36700
10372	110326
10373	94304
10374	276192
10375	175026
10376	1627958
10377	82854
10378	380537
10379	579447
10380	462263
10381	228971
10382	57603
10383	165897
10384	205342
10385	68129
10386	1563886
10387	412193
10388	149090
10389	1650407
10390	304878
10391	69609
10392	940723
10393	142046
10394	28853
10395	174738
10396	201230
10397	2092016
10398	65438
10399	332103
10400	39012
10401	1275776
10402	258238
10403	33993
10404	24041
10405	337118
10406	49608
10407	26829
10408	120663
10409	282664
10410	149147
10411	664242
